image_path,caption
data/raw/instagram_data/img/insta17257.jpg,So it’s finally out! is on and I’m really excited for you to see it. I want to thank for her endless curiosity and for wanting to make this film. It’s pretty wild to be sharing this much of my life because it’s pretty scary to be vulnerable! (understatement of the century) But I’m also so grateful to the critics and journalists who have so thoughtfully watched and reflected on the film. 🙏🌯🐱🎒🎶
data/raw/instagram_data/img/insta17217.jpg,City of Compton. Where u at dr dre lol
data/raw/instagram_data/img/insta11962.jpg,Look who stole my pregnancy pillow?!?!?
data/raw/instagram_data/img/insta5849.jpg,goodbye miami
data/raw/instagram_data/img/insta9963.jpg,W.E.S.T.
data/raw/instagram_data/img/insta13553.jpg,If tattooed didn’t hurt everyone would have them. Well maybe not very one!!Over a hundred hours of art work on my body and I wouldn’t take back a single one.. I ABSOLUTELY LOVE ART AND IVE MAde my body a canvas and it’s SO MUCH FUN
data/raw/instagram_data/img/insta19347.jpg,morning friends ✨
data/raw/instagram_data/img/insta2001.jpg,"2 million followers ... Wow. Vine is truly one of the most amazing things that I've gotten to be a part of and I've loved every minute of the past five months. If I'm able to put a smile on your face in 6 seconds, I've done my job :D Thank you all so much for your support, it seriously means the world to me. 3 MILLION HERE I COME!"
data/raw/instagram_data/img/insta7076.jpg,Ohh haiiiii
data/raw/instagram_data/img/insta18078.jpg,one of the most beautiful shows last night with
data/raw/instagram_data/img/insta18811.jpg,"my best friend, soulmate, and... just happens to be my sister ❤️"
data/raw/instagram_data/img/insta16260.jpg,We all can help
data/raw/instagram_data/img/insta9230.jpg,Take San Fran...?
data/raw/instagram_data/img/insta18465.jpg,today's show
data/raw/instagram_data/img/insta8904.jpg,OMG OMG OMG So excited to receive the first ever Influencer Award at the Fashion Awards on June 4th!
data/raw/instagram_data/img/insta11889.jpg,MTV Video Awards tonight with
data/raw/instagram_data/img/insta102.jpg,My best friend turned 26. Part one.
data/raw/instagram_data/img/insta6482.jpg,My beautiful sister
data/raw/instagram_data/img/insta17544.jpg,"Thank you and for your passion, spirit, and contagious laughter on set. Mert and Marcus took these photos for and my album photos for reputation, and it’s been such a bonding experience working together so closely and talking so much about what we wanted to make. It’s been a while since I’ve done a magazine cover. I’m really happy my first one back was with such wonderful people."
data/raw/instagram_data/img/insta17366.jpg,🦋
data/raw/instagram_data/img/insta9734.jpg,Thank you Vogue for making us the best dressed couple!!! THANK YOU & for bringing us & making us the sickest looks! We love you
data/raw/instagram_data/img/insta19883.jpg,😌
data/raw/instagram_data/img/insta9270.jpg,I love the Malibu drawings from our 10 year old artist Harlow on these silk tap shorts! Drop 3 of is live now on TheKidsSupply.com
data/raw/instagram_data/img/insta2793.jpg,bday dinner ... look 1 💗
data/raw/instagram_data/img/insta7861.jpg,Round 2
data/raw/instagram_data/img/insta16397.jpg,Me and Terrell Owens
data/raw/instagram_data/img/insta5468.jpg,khloes glam room
data/raw/instagram_data/img/insta18720.jpg,YOU COULD PARK TEN TAHOES ON IT
data/raw/instagram_data/img/insta12935.jpg,streamed artist in the world. So grateful. Thank you. new album out this Friday
data/raw/instagram_data/img/insta15596.jpg,Gonna miss u Laura 😩 but more so your breakfast
data/raw/instagram_data/img/insta19038.jpg,she's sleepy ☺️
data/raw/instagram_data/img/insta8099.jpg,Baby Chi
data/raw/instagram_data/img/insta1838.jpg,Got totally medieval at the Bristol Renaissance Faire! (Hanes X-Temp kept things comfy under that armor.) Thanks to and for the dares!
data/raw/instagram_data/img/insta20282.jpg,free period fun 😜
data/raw/instagram_data/img/insta11417.jpg,Thank you Anna for beautiful evening
data/raw/instagram_data/img/insta8733.jpg,2007 We started filming Keeping Up With The Kardashians this year 💎
data/raw/instagram_data/img/insta18266.jpg,👋🏼PARIS
data/raw/instagram_data/img/insta9368.jpg,Sushi 🍣
data/raw/instagram_data/img/insta19475.jpg,earlier...slicked back hair. 💆
data/raw/instagram_data/img/insta17549.jpg,Last night was funnnn. Thank you to everyone who came to KIIS-FM Jingle Ball YOU WERE SO LOUD! And dancy. And wonderful. Photo credit: Kevin Mazur
data/raw/instagram_data/img/insta16194.jpg,My beliebers are f********* AMAZING I love you!
data/raw/instagram_data/img/insta15220.jpg,U know I love country. Thanks . What Do You Mean.
data/raw/instagram_data/img/insta5493.jpg,WCW 💙💙
data/raw/instagram_data/img/insta13773.jpg,Favorite moments
data/raw/instagram_data/img/insta19147.jpg,first pic of my new little niece! 😊
data/raw/instagram_data/img/insta14895.jpg,It's out!
data/raw/instagram_data/img/insta12222.jpg,London Look
data/raw/instagram_data/img/insta986.jpg,May or may not have bought way too many paintings. I couldn't resist. Estoy enamorada ❤️
data/raw/instagram_data/img/insta11078.jpg,Hi
data/raw/instagram_data/img/insta2569.jpg,If you’re happy and you know clap your hands 👏🏼
data/raw/instagram_data/img/insta8771.jpg,Wild Hair Don’t Care. *Don’t worry I’m holding her up from the back
data/raw/instagram_data/img/insta14811.jpg,Every time I leave the city you
data/raw/instagram_data/img/insta9626.jpg,❤️
data/raw/instagram_data/img/insta5177.jpg,Thanks for the edit
data/raw/instagram_data/img/insta5074.jpg,🎉
data/raw/instagram_data/img/insta2735.jpg,i had too 🧡
data/raw/instagram_data/img/insta810.jpg,Left Ellen to only end up eating more. Thanks
data/raw/instagram_data/img/insta17323.jpg,Threw a party to celebrate with the people who made the ME! & YNTCD videos with me- and we had so much fun that ‘Drunk Taylor’ is trending on Twitter. CHEERS. 😆🍾👍👏
data/raw/instagram_data/img/insta19523.jpg,ah..drove from Burbank to Malibu just for the beach and some food. 😍
data/raw/instagram_data/img/insta17952.jpg,"water covers 70% of our planet, but 663 million people still don’t have access to clean and safe drinking water💧. today is and we can help change that. please join me in standing with follow and click the link in my bio to learn how you can get involved!"
data/raw/instagram_data/img/insta2464.jpg,shout out to my beautiful glam goddesses
data/raw/instagram_data/img/insta8303.jpg,"Wow! Thank you to everyone who supported our launch day yesterday, it was beyond what I could have imagined and I’m so incredibly thankful! For anyone that didn’t have a chance to shop yesterday, we still have some of the shapewear still in stock in colors Onyx, Umber and Oxide and many of my must have underwear and bra essentials that are perfect everyday basics. If the item you wanted is sold out, pls follow our Instagram page and visit our website to sign up for restock alerts! Our teams are working overtime to get everything restocked ASAP and my goal is to get our business to a point where we can make my shapewear and essential underwear items available and accessible always. I cannot wait to see everyone in your Pls be sure to tag me when you receive your order and let me know what you think!!!"
data/raw/instagram_data/img/insta17389.jpg,Step into the daylight and let it go.
data/raw/instagram_data/img/insta1747.jpg,Last selfie as a teenager 🎂🎉 (I turn 20 tomorrow)
data/raw/instagram_data/img/insta13393.jpg,My favorite new mug
data/raw/instagram_data/img/insta3717.jpg,❤️
data/raw/instagram_data/img/insta16287.jpg,These are the first beliebers I met in Argentina.. You are my all
data/raw/instagram_data/img/insta2977.jpg,"My favorite highlighter palette and the rest of my new Weather Collection is back in stock now! Three brand new matte lipsticks, yellow gel liner, Glitter Eyes duos and more... KylieCosmetics.com ⚡️⛈"
data/raw/instagram_data/img/insta11731.jpg,I have the best brother in the whole wide world!
data/raw/instagram_data/img/insta12233.jpg,Gangnam style
data/raw/instagram_data/img/insta17639.jpg,MY FRIENDS 🤤
data/raw/instagram_data/img/insta7749.jpg,Doesn't everyone wake up and put their shades on?
data/raw/instagram_data/img/insta19211.jpg,happy place
data/raw/instagram_data/img/insta15898.jpg,Thanks Sheckler for having me and kalfanzo sk8 at ur park ♛
data/raw/instagram_data/img/insta18020.jpg,ughhhh
data/raw/instagram_data/img/insta16237.jpg,Flexed up lol
data/raw/instagram_data/img/insta6169.jpg,Goodbye 👽
data/raw/instagram_data/img/insta5173.jpg,☀️☀️☀️
data/raw/instagram_data/img/insta15178.jpg,We all fly
data/raw/instagram_data/img/insta411.jpg,MY godson 😍
data/raw/instagram_data/img/insta9720.jpg,Iceland
data/raw/instagram_data/img/insta16461.jpg,These lights make all my pics look like that
data/raw/instagram_data/img/insta17491.jpg,Tay Tay and TyTy 💘 📷:
data/raw/instagram_data/img/insta7358.jpg,BANG! (Zylie)
data/raw/instagram_data/img/insta19922.jpg,I'm a spiky dinosaur 😝
data/raw/instagram_data/img/insta19092.jpg,gooddd morninn 😋
data/raw/instagram_data/img/insta18647.jpg,regal?
data/raw/instagram_data/img/insta16466.jpg,Getting a massage watching the sunset not a bad evening
data/raw/instagram_data/img/insta8428.jpg,"So excited to announce that my Body Collection is coming!!! ✨ The new collection includes Body Makeup, Body Shimmer, Loose Shimmer Powder for Face & Body and a Body Brush. I’ve been working on these formulas for over a year now and I’m so happy with how creamy and blendable they all are. You can layer the formulas together or use them individually to achieve how much coverage and shimmer you want. I can’t wait for you guys to try this collection!! Shop them on 06.21.19 at 12PM PST only at kkwbeauty.com"
data/raw/instagram_data/img/insta11829.jpg,Sooo much fun sis! I miss you
data/raw/instagram_data/img/insta2373.jpg,Sun essential ☀️ sunscreen oil launches July 22nd
data/raw/instagram_data/img/insta3614.jpg,Vibes Today
data/raw/instagram_data/img/insta19684.jpg,just finished an amazing photo shoot for Blank Magazine
data/raw/instagram_data/img/insta5714.jpg,sister
data/raw/instagram_data/img/insta11994.jpg,Bangin' baby
data/raw/instagram_data/img/insta4245.jpg,I wish I could've been as confident as you are. You are super inspiring to me. the scars on my face. I have been bullied my entire life because of them. I was born different and that doesn't matter to me anymore. I'm proud of who I am and there is no shame of it.
data/raw/instagram_data/img/insta2858.jpg,last night..🖤
data/raw/instagram_data/img/insta11131.jpg,New hair cut alert
data/raw/instagram_data/img/insta3883.jpg,bless u 😈
data/raw/instagram_data/img/insta2204.jpg,congrats on 💗
data/raw/instagram_data/img/insta4603.jpg,Mornin'
data/raw/instagram_data/img/insta1943.jpg,My MCM 😂😘
data/raw/instagram_data/img/insta2080.jpg,LEGGO pt. 3 and feeling fabulous
data/raw/instagram_data/img/insta10019.jpg,So excited is making exclusive sketches for KimKardashianWest.com and my app! LOVE these pregnancy looks!!!
data/raw/instagram_data/img/insta368.jpg,"tb to a sweet, small house in TX"
data/raw/instagram_data/img/insta15969.jpg,Cheetah boy ran faster than my escalade to take a pic love this guy!!!
data/raw/instagram_data/img/insta13255.jpg,Second grade bleach blonde hair settin trends early
data/raw/instagram_data/img/insta6331.jpg,😎
data/raw/instagram_data/img/insta3958.jpg,us showing up at your house tryna purge
data/raw/instagram_data/img/insta9797.jpg,beautiful morning
data/raw/instagram_data/img/insta17468.jpg,"There are no rules when you show up here, bass beat rattling the chandelier... 🥂🎉 📷"
data/raw/instagram_data/img/insta19548.jpg,puppy slumber 😛
data/raw/instagram_data/img/insta8633.jpg,Studio time!
data/raw/instagram_data/img/insta15565.jpg,The two blondies
data/raw/instagram_data/img/insta4892.jpg,THANK YOU BALMAIN
data/raw/instagram_data/img/insta8231.jpg,NYC 📷
data/raw/instagram_data/img/insta5303.jpg,thank u for being the most consistent & loyal friend in my life thus far. No one can replace this bond. Thanks for keeping me grounded & f❤️ckin sane to say the least. I wouldn't still be myself today without u. As much as I wanna punch u when we cook together you'll always be my You got my back I got urs. Never leave my side bitch or I'll hunt u down!
data/raw/instagram_data/img/insta16321.jpg,Two songs coming this week
data/raw/instagram_data/img/insta6976.jpg,RAWRRR🐯
data/raw/instagram_data/img/insta13440.jpg,"Dear god, please bless the Toronto maple leafs to win this game in Jesus name"
data/raw/instagram_data/img/insta17271.jpg,"I woke up today to the news that Beautiful Ghosts is nominated for a Golden Globe - it’s so cool that one of the most fun, fulfilling creative experiences I’ve ever had is being honored in this way by the HFPA. I ended up spending many days on set watching the other performers do their scenes. Watching the character Victoria, played by inspired me so much and Beautiful Ghosts was the result. Congrats to my co-writer and buddy 4 life Andrew Lloyd Webber. This is just purrfect. 😸"
